location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Akshaya Nagar,2.0,2.0,73.0,1421.0,3,5137.227304714989
Akshaya Nagar,4.0,2.0,95.0,1893.0,3,5018.489170628632
Akshaya Nagar,2.0,1.0,45.0,900.0,2,5000.0
Akshaya Vana,4.0,3.0,170.0,4000.0,4,4250.0
Akshaya Vana,2.0,1.0,49.0,1300.0,3,3769.230769230769
Akshaya Vana,2.0,2.0,49.0,1280.0,3,3828.125
Akshaya Vana,2.0,1.0,49.0,1260.0,3,3888.8888888888887
Akshaya Vana,2.0,2.0,52.0,1427.0,2,3644.008409250175
Akshayanagara East,3.0,2.0,108.0,1693.0,3,6379.208505611341
Akshayanagara East,2.0,1.0,76.0,1210.0,2,6280.99173553719
Akshayanagara East,3.0,2.0,67.23,1519.0,3,4425.938117182357
Akshayanagara East,3.0,2.0,70.39,1595.0,3,4413.166144200627
Akshayanagara East,2.0,1.0,50.0,1230.0,2,4065.040650406504
Akshayanagara East,1.0,1.0,40.0,595.0,1,6722.689075630252
Akshayanagara East,2.0,2.0,44.0,1145.0,2,3842.7947598253277
Akshya Nagar,6.0,0.0,130.0,2400.0,6,5416.666666666667
Akshya Nagar,2.0,1.0,75.0,1380.0,2,5434.782608695652
Akshya Nagar,2.0,1.0,58.0,1320.0,3,4393.939393939394
Alfa Garden Layout,2.0,1.5843757375501535,43.79,1240.0,2,3531.451612903226
Alfa Garden Layout,2.0,2.0,38.0,1050.0,2,3619.0476190476193
Alfa Garden Layout,2.0,2.0,46.41,1190.0,2,3900.0
Alur,1.0,1.0,20.0,530.0,1,3773.5849056603774
Alur,1.0,1.0,15.0,425.0,1,3529.4117647058824
Amarjyothi Colony,3.0,1.0,61.0,1355.0,3,4501.845018450184
Ambalipura,2.0,1.0,75.0,1105.0,2,6787.330316742082
Ambalipura,3.0,3.0,110.0,1800.0,3,6111.111111111111
Ambalipura,2.0,2.0,80.0,1150.0,2,6956.521739130435
Ambalipura,2.0,2.0,66.25,1250.0,2,5300.0
Ambalipura,2.0,1.0,79.0,1332.0,2,5930.930930930931
Ambalipura,3.0,1.0,120.0,1730.0,3,6936.416184971098
Ambalipura,2.0,2.0,66.25,1230.0,2,5386.178861788618
Ambalipura,2.0,1.0,77.0,1351.0,2,5699.481865284974
Ambalipura,2.0,2.0,80.0,1303.0,2,6139.677666922486
Ambalipura,2.0,2.0,112.0,1607.0,3,6969.508400746733
Ambalipura,1.0,2.0,43.82,770.0,1,5690.909090909091
Ambalipura,2.0,2.0,76.0,1700.0,2,4470.588235294118
Ambalipura,2.0,1.0,58.5,1060.0,2,5518.867924528302
Ambalipura,3.0,3.0,100.0,1650.0,3,6060.606060606061
Ambalipura,2.0,2.0,112.0,1607.0,3,6969.508400746733
Ambalipura,2.0,2.0,80.0,1198.0,2,6677.79632721202
Ambedkar Colony,2.0,1.0,140.0,1468.0,2,9536.784741144415
Ambedkar Colony,1.0,1.0,142.0,1463.0,2,9706.083390293916
Ambedkar Colony,3.0,1.0,190.0,1910.0,3,9947.643979057591
Ambedkar Colony,2.0,1.0,145.0,1464.0,2,9904.371584699453
Ambedkar Nagar,4.0,2.0,130.0,1935.0,3,6718.3462532299745
Ambedkar Nagar,2.0,2.0,90.0,1424.0,2,6320.224719101124
Ambedkar Nagar,4.0,2.0,169.0,2225.0,3,7595.505617977528
Ambedkar Nagar,3.0,2.0,120.0,1862.0,3,6444.68313641246
Ambedkar Nagar,4.0,3.0,139.0,1850.0,3,7513.513513513513
Ambedkar Nagar,4.0,2.0,126.0,1936.0,3,6508.264462809917
Ambedkar Nagar,3.0,2.0,119.0,1862.0,3,6390.977443609023
Ambedkar Nagar,2.0,2.0,90.0,1424.0,2,6320.224719101124
Ambedkar Nagar,4.0,2.0,125.0,2150.0,3,5813.953488372093
Ambedkar Nagar,4.0,2.0,290.0,3530.0,4,8215.297450424929
Ambedkar Nagar,3.0,1.0,120.0,1856.0,3,6465.517241379311
Ambedkar Nagar,3.0,2.0,130.0,1852.0,3,7019.438444924406
Ambedkar Nagar,4.0,2.0,120.0,1850.0,3,6486.486486486487
Ambedkar Nagar,2.0,2.0,86.0,1367.0,2,6291.148500365764
Ambedkar Nagar,4.0,3.0,255.0,3565.0,4,7152.875175315568
Ambedkar Nagar,2.0,2.0,95.0,1409.0,2,6742.370475514549
Ambedkar Nagar,4.0,2.0,120.0,1950.0,3,6153.846153846154
Ambedkar Nagar,4.0,3.0,129.0,1921.0,3,6715.252472670484
Ambedkar Nagar,4.0,2.0,121.0,1920.0,3,6302.083333333333
Ambedkar Nagar,4.0,2.0,125.0,1935.0,3,6459.948320413437
Ambedkar Nagar,4.0,2.0,122.0,1852.0,3,6587.473002159827
Ambedkar Nagar,4.0,2.0,120.0,1950.0,3,6153.846153846154
Ambedkar Nagar,3.0,2.0,125.0,1852.0,3,6749.460043196545
Ambedkar Nagar,4.0,2.0,121.0,1850.0,3,6540.540540540541
Ambedkar Nagar,2.0,1.0,94.0,1425.0,2,6596.491228070176
Ambedkar Nagar,4.0,2.0,150.0,2395.0,3,6263.048016701461
Amblipura,3.0,2.0,100.0,1605.0,3,6230.529595015576
Amblipura,2.0,1.0,80.0,1300.0,3,6153.846153846154
Amblipura,2.0,2.0,83.0,1175.0,2,7063.829787234043
Amruthahalli,2.0,1.0,40.0,900.0,2,4444.444444444444
Amruthahalli,2.0,2.0,55.0,1200.0,2,4583.333333333333
Amruthahalli,3.0,1.0,135.0,1900.0,3,7105.263157894737
Amruthahalli,2.0,1.0,45.0,924.0,2,4870.12987012987
Amruthahalli,2.0,1.0,60.0,900.0,2,6666.666666666667
Amruthahalli,2.0,1.0,45.0,1100.0,2,4090.909090909091
Amruthahalli,2.0,1.0,55.0,1200.0,2,4583.333333333333
Amruthahalli,2.0,1.0,85.0,1450.0,3,5862.068965517241
Amruthahalli,2.0,2.0,55.0,1200.0,2,4583.333333333333
Amruthahalli,2.0,2.0,79.0,1250.0,2,6320.0
Amruthahalli,2.0,2.0,50.0,1190.0,2,4201.680672268908
Amruthahalli,2.0,1.0,65.0,1202.0,2,5407.65391014975
Amruthahalli,2.0,1.0,75.0,1340.0,2,5597.014925373134
Amruthahalli,4.0,0.0,175.0,2650.0,3,6603.773584905661
Amruthahalli,2.0,1.0,90.0,1450.0,3,6206.896551724138
Amruthahalli,2.0,1.0,42.0,1025.0,2,4097.5609756097565
Amruthahalli,1.0,1.0,19.5,485.0,1,4020.618556701031
Amruthnagar,2.0,1.0,67.5,1350.0,2,5000.0
Amruthnagar,3.0,2.0,60.0,1365.0,2,4395.604395604396
Amruthnagar,2.0,1.0,51.0,1000.0,2,5100.0
Anand Nagar,2.0,2.0,55.0,1060.0,2,5188.679245283019
Anand Nagar,2.0,3.0,55.0,1135.0,2,4845.814977973569
Anand Nagar,3.0,1.0,420.0,3515.0,3,11948.790896159317
Anand Nagar,2.0,2.0,75.0,1080.0,3,6944.444444444444
Anand nagar,2.0,0.0,70.0,1200.0,2,5833.333333333333
Anand nagar,3.0,3.0,125.0,2010.0,3,6218.905472636816
Anandapura,2.0,1.0,43.76,1167.0,2,3749.7857754927163
Anandapura,2.0,1.0,55.0,1000.0,2,5500.0
Anandapura,2.0,1.0,42.79,1141.0,2,3750.219106047327
Anandapura,2.0,1.0,58.0,1200.0,2,4833.333333333333
Anandapura,2.0,1.0,43.1,1151.0,2,3744.5699391833186
Anandapura,2.0,1.0,42.75,1141.0,2,3746.7134092900965
Anandapura,2.0,0.0,48.0,900.0,2,5333.333333333333
Anandapura,4.0,0.0,90.0,1749.0,4,5145.797598627787
Anandapura,2.0,1.0,42.9,1151.0,2,3727.193744569939
Anandapura,2.0,2.0,45.0,1250.0,2,3600.0
Anandapura,2.0,1.0,43.16,1151.0,2,3749.7827975673326
Anandapura,2.0,0.0,58.0,1200.0,2,4833.333333333333
Anandapura,2.0,0.0,66.0,1200.0,3,5500.0
Anandapura,2.0,1.0,74.0,1415.0,3,5229.681978798587
Anandapura,2.0,1.0,50.0,1200.0,2,4166.666666666667
Anandapura,2.0,1.0,50.0,1141.0,2,4382.120946538124
Anantapura,2.0,2.0,37.0,1200.0,2,3083.3333333333335
Anantapura,3.0,2.0,77.0,1600.0,3,4812.5
Ananth Nagar,1.0,1.0,14.0,500.0,1,2800.0
Ananth Nagar,2.0,2.0,31.5,1100.0,2,2863.6363636363635
Ananth Nagar,2.0,2.0,24.55,982.0,2,2500.0
Ananth Nagar,2.0,2.0,14.0,500.0,1,2800.0
Ananth Nagar,2.0,2.0,22.5,900.0,2,2500.0
Ananth Nagar,2.0,1.0,26.0,908.0,2,2863.4361233480176
Ananth Nagar,2.0,1.0,35.0,937.0,2,3735.325506937033
Ananth Nagar,2.0,3.0,37.0,960.0,2,3854.1666666666665
Ananth Nagar,1.0,1.0,14.0,500.0,1,2800.0
Ananth Nagar,2.0,1.0,29.7,1000.0,2,2970.0
Ananth Nagar,2.0,1.0,25.99,850.0,2,3057.6470588235293
Ananth Nagar,2.0,1.0,25.26,902.0,2,2800.4434589800444
Ananth Nagar,3.0,2.0,54.0,1470.0,3,3673.469387755102
Ananth Nagar,2.0,1.0,25.5,810.0,2,3148.1481481481483
Ananth Nagar,2.0,1.0,27.0,890.0,2,3033.7078651685392
Ananth Nagar,2.0,1.0,36.0,1200.0,2,3000.0
Ananth Nagar,3.0,1.0,42.0,1319.0,3,3184.230477634572
Ananth Nagar,2.0,3.0,25.0,1000.0,2,2500.0
Ananth Nagar,2.0,2.0,25.0,902.0,2,2771.6186252771618
Ananth Nagar,2.0,1.0,25.99,930.0,2,2794.6236559139784
Ananth Nagar,2.0,2.0,26.85,1074.0,2,2500.0
Ananth Nagar,1.0,1.0,14.0,500.0,1,2800.0
Ananth Nagar,2.0,2.0,38.0,1010.0,2,3762.3762376237623
Ananth Nagar,2.0,2.0,24.8,992.0,2,2500.0
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,1.0,1.0,16.5,600.0,1,2750.0
Anekal,2.0,1.0,40.0,925.0,2,4324.324324324324
Anekal,1.0,1.0,18.0,530.0,1,3396.2264150943397
Anekal,3.0,2.0,68.0,1800.0,3,3777.777777777778
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,2.0,2.0,38.3,1035.0,2,3700.483091787439
Anekal,2.0,1.0,34.0,888.0,2,3828.828828828829
Anekal,2.0,1.0,36.1,1200.0,2,3008.3333333333335
Anekal,1.0,0.0,19.4,700.0,2,2771.428571428571
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,2.0,2.0,28.0,766.0,2,3655.3524804177546
Anekal,3.0,2.0,45.0,1150.0,3,3913.0434782608695
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,1.0,1.0,11.5,400.0,1,2875.0
Anekal,1.0,1.0,15.0,456.0,1,3289.4736842105262
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,1.0,1.0,36.0,1200.0,2,3000.0
Anekal,4.0,0.0,95.0,2400.0,3,3958.3333333333335
Anekal,2.0,1.0,36.1,1200.0,2,3008.3333333333335
Anekal,2.0,1.0,36.1,1200.0,2,3008.3333333333335
Anekal,1.0,1.0,12.5,420.0,1,2976.190476190476
Anekal,2.0,2.0,52.0,1140.0,2,4561.403508771929
Anjanapura,4.0,2.0,86.0,1850.0,4,4648.648648648648
Anjanapura,2.0,2.0,39.0,1070.0,2,3644.8598130841124
Anjanapura,3.0,1.0,121.0,1500.0,3,8066.666666666667
Anjanapura,2.0,2.0,37.0,1070.0,2,3457.9439252336447
Anjanapura,2.0,1.0,40.0,950.0,2,4210.526315789473
Anjanapura,2.0,2.0,45.0,1280.0,3,3515.625
Anjanapura,2.0,0.0,25.0,710.0,2,3521.1267605633802
Anjanapura,2.0,0.0,32.0,950.0,2,3368.4210526315787
Anjanapura,4.0,2.0,55.0,1800.0,4,3055.5555555555557
Anjanapura,3.0,1.0,87.54,1843.0,3,4749.864351600651
Anjanapura,2.0,1.0,30.13,1076.0,2,2800.185873605948
Anjanapura,2.0,0.0,30.0,950.0,2,3157.8947368421054
Anjappa Layout,2.0,0.0,100.0,1348.0,2,7418.39762611276
Ankappa Layout,2.0,2.0,50.0,1105.0,2,4524.886877828054
Annaiah Reddy Layout,1.0,0.0,22.0,540.0,1,4074.074074074074
Annaiah Reddy Layout,2.0,2.0,48.0,1075.0,2,4465.116279069767
Anugrah Layout,3.0,1.0,100.0,1567.0,3,6381.620931716656
Anwar Layout,1.0,0.0,28.0,610.0,1,4590.163934426229
Ardendale,3.0,2.0,100.0,1750.0,3,5714.285714285715
Ardendale,4.0,3.0,200.0,3198.0,4,6253.908692933083
Ardendale,4.0,2.0,160.0,2422.0,4,6606.110652353427
Ardendale,3.0,3.0,100.0,1750.0,3,5714.285714285715
Ardendale,4.0,1.0,205.0,3200.0,4,6406.25
Ardendale,3.0,2.0,95.0,1728.0,3,5497.685185185185
Ardendale,3.0,1.5843757375501535,140.0,2062.0,4,6789.524733268671
Ardendale,3.0,2.0,92.0,1732.46,3,5310.367916142364
Ardendale,3.0,1.5843757375501535,150.0,2062.0,4,7274.4907856450045
Ardendale,2.0,2.0,70.0,1224.0,2,5718.954248366013
Ardendale,3.0,2.0,105.0,1777.26,3,5907.970696465346
Ardendale,3.0,3.0,82.0,1650.0,3,4969.69696969697
Ardendale,3.0,1.5843757375501535,140.0,2062.0,4,6789.524733268671
Ardendale,3.0,3.0,82.0,1650.0,3,4969.69696969697
Ardendale,2.0,2.0,67.0,1224.0,2,5473.856209150327
Ardendale,3.0,2.0,95.0,1723.0,3,5513.6390017411495
Ardendale,3.0,2.0,89.0,1777.26,3,5007.7084950991975
Ardendale,3.0,2.0,92.0,1777.26,3,5176.507657855351
Arehalli,2.0,2.0,65.0,1350.0,3,4814.814814814815
Arekere,3.0,2.0,140.0,2060.0,3,6796.116504854369
Arekere,2.0,1.0,40.0,920.0,2,4347.826086956522
Arekere,2.0,1.5843757375501535,95.0,1740.0,3,5459.770114942528
Arekere,2.0,2.0,55.0,1190.0,2,4621.848739495798
Arekere,1.0,1.0,28.0,600.0,1,4666.666666666667
Arekere,3.0,2.0,108.0,2072.0,3,5212.355212355213
Arekere,2.0,2.0,55.0,1100.0,2,5000.0
Arekere,2.0,3.0,50.0,900.0,2,5555.555555555556
Arekere,2.0,2.0,60.0,1240.0,2,4838.709677419355
Arekere,2.0,1.0,44.5,900.0,2,4944.444444444444
Ashirvad Colony,2.0,2.0,53.0,1000.0,2,5300.0
Ashirvad Colony,2.0,1.5843757375501535,53.0,1100.0,2,4818.181818181818
Ashirvad Colony,3.0,1.0,100.0,2050.0,4,4878.048780487805
Ashok Nagar,5.0,2.0,2912.0,8321.0,4,34995.79377478668
Ashwath Nagar,3.0,3.0,84.0,1644.0,3,5109.489051094891
Ashwath Nagar,3.0,3.0,84.0,1640.0,3,5121.951219512195
Ashwath Nagar,2.0,3.0,65.0,1220.0,2,5327.868852459016
Ashwathnagar,2.0,2.0,42.0,936.0,2,4487.179487179487
Ashwathnagar,2.0,2.0,43.0,936.0,2,4594.017094017094
Ashwathnagar,2.0,2.0,55.0,1100.0,2,5000.0
Ashwini layout,1.0,1.0,60.0,834.0,1,7194.244604316546
Ashwini layout,1.0,1.0,62.0,834.0,1,7434.052757793765
Atmananda Colony,2.0,2.0,55.0,1127.0,2,4880.212954747116
Atmananda Colony,2.0,2.0,55.0,1125.0,2,4888.888888888889
Attibele,1.0,1.0,11.0,450.0,1,2444.4444444444443
Attibele,4.0,0.0,52.8,1600.0,4,3300.0
Attibele,1.0,1.0,11.0,400.0,1,2750.0
Attibele,1.0,1.0,12.0,400.0,1,3000.0
Attibele,1.0,1.0,14.0,400.0,1,3500.0
Attibele,1.0,1.0,17.0,500.0,1,3400.0
Attibele,4.0,2.0,95.0,2168.0,4,4381.918819188192
Attibele,1.0,1.0,10.25,395.0,1,2594.9367088607596
Attibele,1.0,1.0,17.0,420.0,1,4047.6190476190477
Attibele,1.0,1.0,12.0,418.0,1,2870.813397129187
Attibele,2.0,2.0,42.0,1200.0,2,3500.0
Attibele,1.0,1.0,10.0,400.0,1,2500.0
Attibele,1.0,1.0,25.0,850.0,2,2941.176470588235
Attibele,3.0,3.0,120.0,2400.0,3,5000.0
Attibele,1.0,1.0,12.5,450.0,1,2777.777777777778
Attibele,1.0,0.0,19.55,782.0,1,2500.0
Attibele,1.0,1.0,11.5,400.0,1,2875.0
Attibele,1.0,1.0,13.0,460.0,1,2826.086956521739
Attibele,2.0,1.0,11.5,418.0,1,2751.196172248804
Attibele,2.0,1.0,42.0,1000.0,2,4200.0
Attibele,1.0,1.0,11.5,550.0,1,2090.909090909091
Attibele,1.0,1.0,10.0,410.0,1,2439.0243902439024
Attibele,3.0,1.0,65.0,1700.0,3,3823.529411764706
Attibele,1.0,1.0,10.25,400.0,1,2562.5
Attibele,1.0,1.0,15.0,520.0,1,2884.6153846153848
Attur Layout,1.0,0.0,65.0,1200.0,2,5416.666666666667
Attur Layout,8.0,1.0,150.0,4000.0,7,3750.0
Austin Town,1.0,0.0,14.0,400.0,1,3500.0
Austin Town,2.0,1.0,60.0,1250.0,2,4800.0
Austin Town,2.0,0.0,23.0,600.0,1,3833.3333333333335
Austin Town,2.0,1.0,60.0,1000.0,2,6000.0
Austin Town,2.0,1.0,60.0,975.0,2,6153.846153846154
Avalahalli,3.0,3.0,120.0,2300.0,3,5217.391304347826
Avalahalli,1.0,1.0,49.0,833.0,1,5882.35294117647
Avalahalli,3.0,2.0,108.0,2045.0,3,5281.173594132029
Ayappa Nagar,2.0,1.0,50.0,1236.0,2,4045.3074433656957
Ayappa Nagar,2.0,1.0,48.0,1190.0,2,4033.6134453781515
B Channasandra,2.0,1.0,79.0,1300.0,2,6076.923076923077
B Narayanapura,2.0,1.0,58.27,1313.0,2,4437.928408225438
B Narayanapura,2.0,3.0,73.0,1460.0,3,5000.0
B Narayanapura,2.0,2.0,70.0,1405.0,3,4982.20640569395
B Narayanapura,2.0,1.0,49.27,1060.0,2,4648.11320754717
B Narayanapura,2.0,2.0,60.0,1020.0,2,5882.35294117647
B Narayanapura,2.0,1.0,49.0,1020.0,2,4803.921568627451
B Narayanapura,3.0,2.0,77.27,1765.0,3,4377.903682719547
B Narayanapura,2.0,2.0,50.0,1075.0,2,4651.162790697675
BCC Layout,3.0,2.0,230.0,2700.0,4,8518.518518518518
BCMC Layout,2.0,2.0,88.0,1600.0,3,5500.0
BEL Road,2.0,0.0,110.0,1050.0,2,10476.190476190477
BEL Road,2.0,0.0,203.0,1500.0,2,13533.333333333334
BEL Road,3.0,2.0,150.0,1800.0,3,8333.333333333334
BEML Layout,2.0,1.0,55.0,1060.0,2,5188.679245283019
BEML Layout,2.0,3.0,45.0,999.0,2,4504.504504504504
BEML Layout,4.0,1.0,225.0,2400.0,5,9375.0
BEML Layout,2.0,1.0,65.0,1194.0,2,5443.886097152429
BEML Layout,2.0,2.0,67.0,1200.0,2,5583.333333333333
BEML Layout,2.0,1.0,228.0,2400.0,2,9500.0
BEML Layout,2.0,1.0,65.0,1194.0,2,5443.886097152429
BSM Extension,2.0,2.0,45.0,975.0,2,4615.384615384615
BSM Extension,2.0,2.0,33.0,865.0,2,3815.0289017341042
BTM 1st Stage,1.0,0.0,40.0,375.0,1,10666.666666666666
BTM 1st Stage,3.0,2.0,200.0,1717.0,3,11648.223645894
BTM 2nd Stage,2.0,1.0,52.0,950.0,2,5473.684210526316
BTM 2nd Stage,3.0,1.5843757375501535,170.0,1850.0,3,9189.18918918919
BTM 2nd Stage,2.0,2.0,80.0,1200.0,2,6666.666666666667
BTM 2nd Stage,2.0,2.0,70.0,1274.0,2,5494.505494505494
BTM 2nd Stage,2.0,1.0,48.0,1070.0,2,4485.981308411215
BTM 2nd Stage,2.0,2.0,80.0,1280.0,2,6250.0
BTM 2nd Stage,2.0,2.0,70.0,1100.0,2,6363.636363636364
BTM 2nd Stage,2.0,2.0,58.0,1000.0,2,5800.0
BTM 2nd Stage,5.0,3.0,416.0,2990.0,5,13913.04347826087
BTM 2nd Stage,2.0,2.0,55.0,1265.0,2,4347.826086956522
BTM 2nd Stage,3.0,3.0,220.0,2200.0,3,10000.0
BTM 2nd Stage,4.0,1.0,325.0,2780.0,3,11690.647482014389
BTM 2nd Stage,2.0,0.0,360.0,2400.0,3,15000.0
BTM 2nd Stage,2.0,2.0,56.0,965.0,2,5803.108808290155
BTM 2nd Stage,2.0,1.0,75.0,1147.0,2,6538.7968613775065
BTM 2nd Stage,3.0,3.0,172.0,1750.0,3,9828.57142857143
BTM 2nd Stage,2.0,3.0,90.0,1400.0,2,6428.571428571428
BTM 2nd Stage,2.0,2.0,70.0,1200.0,2,5833.333333333333
BTM 2nd Stage,2.0,2.0,47.0,1100.0,2,4272.727272727273
BTM 2nd Stage,2.0,2.0,46.0,930.0,2,4946.236559139785
BTM 2nd Stage,3.0,2.0,345.0,2500.0,3,13800.0
BTM 4th Stage,2.0,0.0,90.0,1350.0,2,6666.666666666667
BTM Layout,2.0,2.0,63.0,1150.0,2,5478.260869565217
BTM Layout,6.0,3.0,165.0,3300.0,6,5000.0
BTM Layout,2.0,2.0,81.0,1450.0,3,5586.206896551724
BTM Layout,2.0,3.0,75.0,1776.0,3,4222.972972972973
BTM Layout,3.0,2.0,79.0,1458.0,3,5418.38134430727
BTM Layout,2.0,1.0,51.5,935.0,2,5508.0213903743315
BTM Layout,2.0,1.0,46.5,1020.0,2,4558.823529411765
BTM Layout,3.0,2.0,112.0,1600.0,3,7000.0
BTM Layout,2.0,1.0,75.0,1300.0,3,5769.2307692307695
BTM Layout,2.0,2.0,78.0,1540.0,3,5064.935064935065
BTM Layout,1.0,1.0,20.0,450.0,1,4444.444444444444
BTM Layout,2.0,2.0,56.81,1196.0,2,4750.0
BTM Layout,2.0,2.0,99.0,1470.0,3,6734.693877551021
Baba Nagar,2.0,2.0,52.0,1100.0,2,4727.272727272727
Baba Nagar,2.0,1.0,29.0,700.0,2,4142.857142857143
Babusapalaya,2.0,2.0,66.0,1611.0,3,4096.83426443203
Babusapalaya,3.0,3.0,75.0,1675.0,3,4477.611940298508
Babusapalaya,2.0,1.0,46.0,1141.0,2,4031.5512708150745
Babusapalaya,2.0,2.0,57.0,1500.0,2,3800.0
Babusapalaya,2.0,3.0,45.0,1050.0,2,4285.714285714285
Babusapalaya,2.0,1.0,45.9,1141.0,2,4022.787028921998
Babusapalaya,3.0,3.0,53.0,1230.0,3,4308.943089430894
Babusapalaya,2.0,1.0,40.0,1105.0,2,3619.9095022624433
Babusapalaya,2.0,3.0,65.0,1410.0,3,4609.929078014185
Babusapalaya,2.0,1.0,55.99,1450.0,2,3861.3793103448274
Babusapalaya,2.0,2.0,38.0,1100.0,2,3454.5454545454545
Babusapalaya,2.0,1.0,33.84,1061.0,2,3189.4439208294066
Babusapalaya,2.0,1.0,38.95,1061.0,2,3671.065032987748
Babusapalaya,2.0,1.0,34.0,1061.0,2,3204.5240339302545
Babusapalaya,2.0,2.0,58.0,1245.0,2,4658.634538152611
Badavala Nagar,2.0,2.0,94.55,1494.0,3,6328.647925033467
Badavala Nagar,2.0,1.0,81.0,1274.0,2,6357.9277864992155
Badavala Nagar,3.0,2.0,115.0,1842.0,3,6243.213897937025
Badavala Nagar,2.0,2.0,94.55,1494.0,3,6328.647925033467
Badavala Nagar,2.0,1.0,81.0,1274.0,2,6357.9277864992155
Badavala Nagar,2.0,2.0,94.55,1494.0,3,6328.647925033467
Badavala Nagar,3.0,2.0,115.0,1842.0,3,6243.213897937025
Badavala Nagar,3.0,2.0,115.0,1842.0,3,6243.213897937025
Badavala Nagar,3.0,2.0,115.0,1842.0,3,6243.213897937025
Bagalakunte,4.0,2.0,150.0,2360.0,4,6355.932203389831
Bagalakunte,1.0,1.0,21.0,560.0,1,3750.0
Bagalakunte,2.0,0.0,40.0,1050.0,2,3809.5238095238096
Bagalur,2.0,3.0,50.0,1200.0,2,4166.666666666667
Bagalur,2.0,2.0,57.0,985.0,2,5786.802030456853
Bagalur,2.0,1.0,83.87,1407.0,2,5960.90973702914
Bagalur,4.0,3.0,135.0,2400.0,4,5625.0
Bagalur Main Road,4.0,1.0,350.0,4400.0,5,7954.545454545455
Bagalur Main Road,2.0,2.0,72.0,1220.0,2,5901.639344262295
Balagere,2.0,1.0,80.9,1210.0,2,6685.950413223141
Balagere,2.0,1.0,72.0,1210.0,2,5950.413223140496
Balagere,2.0,1.0,78.5,1205.0,2,6514.522821576764
Balagere,1.0,0.0,41.9,790.5,1,5300.44275774826
Balagere,2.0,1.0,68.38,1020.07,2,6703.461527150097
Balagere,2.0,1.0,81.0,1205.47,2,6719.370867794304
Balagere,2.0,1.0,65.0,1007.0,2,6454.816285998014
Balagere,2.0,1.0,74.0,1210.0,2,6115.702479338843
Balagere,2.0,1.0,83.0,1210.0,2,6859.504132231405
Balagere,1.0,1.0,45.0,675.0,1,6666.666666666667
Balagere,1.0,1.0,43.0,656.0,1,6554.878048780488
Balagere,2.0,1.0,64.0,1012.0,2,6324.110671936759
Balagere,2.0,1.0,62.0,1007.0,2,6156.901688182721
Balagere,2.0,1.0,67.0,1007.0,2,6653.4260178748755
Balagere,2.0,1.0,66.0,1007.0,2,6554.121151936445
Balagere,1.0,1.0,34.18,645.0,1,5299.224806201551
Balagere,1.0,0.0,42.295,790.5,1,5350.411132194813
Balagere,2.0,1.0,65.0,1012.0,2,6422.924901185771
Balagere,1.0,1.0,38.77,656.0,1,5910.0609756097565
Balagere,1.0,1.0,39.0,645.0,1,6046.511627906977
Balagere,1.0,1.0,41.0,645.0,1,6356.589147286822
Balagere,2.0,1.0,82.0,1210.0,2,6776.859504132231
Balagere,1.0,1.0,34.77,656.0,1,5300.304878048782
Balagere,2.0,1.0,73.87,1205.0,2,6130.290456431535
Balagere,2.0,1.0,70.0,1012.0,2,6916.99604743083
Balagere,2.0,1.0,68.0,1007.0,2,6752.730883813307
Balagere,2.0,1.0,79.0,1205.0,2,6556.016597510374
Balagere,2.0,1.0,68.0,1012.0,2,6719.367588932806
Balaji Gardens Layout,2.0,1.0,33.0,1051.0,2,3139.8667935299713
Balaji Gardens Layout,2.0,1.0,40.0,825.0,1,4848.484848484848
Banagiri Nagar,2.0,3.0,122.0,1525.0,3,8000.0
Banagiri Nagar,2.0,2.0,89.99,1500.0,3,5999.333333333333
Banagiri Nagar,2.0,2.0,97.78,1630.0,3,5998.773006134969
Banagiri Nagar,3.0,2.0,170.0,2008.0,3,8466.135458167331
Banagiri Nagar,2.0,2.0,125.0,1560.0,3,8012.820512820513
Banagiri Nagar,2.0,2.0,91.48,1525.0,3,5998.688524590164
Banagiri Nagar,2.0,2.0,120.0,1500.0,3,8000.0
Banashankari,2.0,2.0,37.64,1077.0,2,3494.8932219127205
Banashankari,2.0,1.0,88.64,1470.0,3,6029.931972789115
Banashankari,2.0,2.0,75.0,1300.0,3,5769.2307692307695
Banashankari,3.0,2.0,115.0,1800.0,3,6388.888888888889
Banashankari,2.0,1.0,63.0,1125.0,2,5600.0
Banashankari,2.0,2.0,80.0,1310.0,2,6106.8702290076335
Banashankari,4.0,1.0,135.0,2600.0,3,5192.307692307692
Banashankari,2.0,1.0,170.0,1900.0,3,8947.368421052632
Banashankari,2.0,3.0,75.0,1260.0,2,5952.380952380952
Banashankari,2.0,2.0,46.79,1170.0,2,3999.1452991452993
Banashankari,2.0,0.0,83.0,1350.0,3,6148.148148148148
Banashankari,2.0,1.0,78.0,1330.0,2,5864.661654135339
Banashankari,2.0,1.0,78.0,1400.0,3,5571.428571428572
Banashankari,3.0,2.0,125.0,1700.0,3,7352.941176470588
Banashankari,2.0,2.0,40.79,1020.0,2,3999.0196078431372
